label,text,is_eng,len,len_no_spaces,n_words,n_special_chars,n_capital_letters,explicit
0,most of the tiime when i dont let you hug me its so i dont break into tears,,79,62,18,4,1,0
0,tomorrow i am not going to theatre so i can come wherever u call me tell me where and when to come tomorrow,,117,91,27,6,3,0
0,and now electricity just went out fml,,38,32,7,1,1,0
0,looks like you found something to do other than smoke great job,,65,54,12,2,1,0
0,also andros ice etc etc,,23,19,5,0,1,0
0,,,3,2,1,2,0,0
0,good afternon my love how are today i hope your good and maybe have some interviews i wake and miss you babe a passionate kiss from across the sea,,151,123,29,5,5,0
0,yup wun believe wat u really neva c e msg i sent shuhui,,58,46,13,3,3,0
0,hows that watch resizing,,24,21,4,0,1,0
0,dear umma she called me now,,31,25,7,3,1,0
0,just finished missing you plenty,,33,29,5,1,2,0
0,well i meant as opposed to my drunken night of before,,54,44,11,1,2,0
0,k must book a not huh so going for yoga basic on sunday,,60,48,13,5,2,0
0,ok can,,9,8,2,3,1,0
0,oops am at my mums in somerset bit far back tomo see you soon x,,71,56,16,7,3,0
0,so u workin overtime nigpun,,28,24,5,1,1,0
0,same as kallis dismissial in 2nd test,,41,35,7,4,1,0
0,o guess they both got screwd,,29,24,6,1,2,0
0,what r u cooking me for dinner,,31,25,7,1,1,0
0,bull your plan was to go floating off to ikea with me without a care in the world so i have to live with your mess another day,,129,102,28,3,7,0
0,then i buy,,11,9,3,1,1,0
0,heehee that was so funny tho,,28,23,6,0,1,0
0,it only does simple arithmetic not percentages,,47,41,7,1,1,0
0,yeah we wouldnt leave for an hour at least hows 4 sound,,59,48,12,4,1,0
0,thanks honey have a great day,,31,26,6,2,2,0
0,an amazing quote sometimes in life its difficult to decide whats wrong a lie that brings a smile or the truth that brings a tear,,143,118,26,14,4,0
0,then ask dad to pick up lar wan 2 stay until 6 meh,,65,50,16,8,5,0
0,jus chillaxin what up,,22,19,4,1,1,0
0,hey das cool iknow all 2 wellda peril of studentfinancial crisisspk 2 u l8r,,84,71,14,9,59,0
0,whats that coming over the hill is it a monster hope you have a great day things r going fine here busy though,,120,97,23,9,4,0
0,joys father is john then john is the of joys father if u ans ths you hav ltgt iq tis s ias question try to answer,,131,103,27,15,12,0
0,only once then after ill obey all yours,,40,33,8,1,1,0
0,no she didnt i will search online and let you know,,52,42,11,2,2,0
0,where do you need to go to get it,,34,26,9,1,1,0
0,no pic please resend,,23,20,4,3,2,0
0,uhhhhrmm isnt having tb test bad when youre sick,,48,40,9,0,1,0
0,but i haf enuff space got like 4 mb,,38,30,9,3,1,0
0,true its easier with her here,,31,26,6,2,2,0
0,sure but since my parents will be working on tuesday i dont really need a cover story,,86,70,17,1,3,0
0,haha okay today weekend leh,,34,29,5,6,2,0
0,hi darlin did youphone me im athome if youwanna chat,,58,49,10,6,4,0
0,i dont know jack [explicit] about anything or id sayask something helpful but if you want you can pretend that i did and just text me whatever in response to the hypotheticalhuagauahahuagahyuhagga,,199,168,32,5,2,1
0,youve always been the brainy one,,34,29,6,2,1,0
0,yeah if we do have to get a random dude we need to change our info sheets to party ltgt 7 never study just to be safe,,124,97,27,6,16,0
0,christmas is an occasion that is celebrated as a reflection of ur values desires affectionsamp traditions have an ideal christmas,,152,133,20,23,12,0
0,sending you greetings of joy and happiness do have a gr8 evening,,65,54,12,1,2,0
0,hi darlin i cantdo anythingtomorrow as myparents aretaking me outfor a meal when are u free katexxx,,105,89,17,6,2,0
0,if india win or level series means this is record,,51,42,10,2,1,0
0,then what about further plan,,29,25,5,1,1,0
0,its good to hear from you,,25,20,6,0,1,0
0,awesome how do i deal with the gate charles told me last night but uh yeah,,78,63,16,4,2,0
0,what time you thinkin of goin,,30,25,6,1,1,0
0,your board is working fine the issue of overheating is also reslove but still software inst is pending i will come around 8o clock,,135,112,24,5,4,0
0,yes but i dont care cause i know its there,,44,35,10,2,3,0
0,mon okie lor haha best is cheap n gd food la ex oso okie depends on whether wana eat western or chinese food den which u prefer,,142,115,27,14,4,0
0,sitting ard nothing to do lor u leh busy w work,,49,39,11,2,2,0
0,its ltgt k here oh should i send home for sale,,54,43,11,7,2,0
0,sorry mail,,19,15,4,6,1,0
0,ya just telling abt tht incident,,34,29,6,2,1,0
0,yes we were outside for like 2 hours and i called my whole family to wake them up cause it started at 1 am,,107,84,24,1,3,0
0,ugh just got outta class,,24,20,5,0,1,0
0,nowadays people are notixiquating the laxinorficated opportunity for bambling of entropication have you ever oblisingately opted ur books for the masteriastering amplikater of fidalfication it is very champlaxigating i think it is atrocious wotz ur opinion junna,,274,238,37,12,7,0
0,no need lar jus testing e phone card dunno network not gd i thk me waiting 4 my sis 2 finish bathing so i can bathe dun disturb u liao u cleaning ur room,,158,125,34,5,5,0
0,ok ill do you right later,,28,23,6,3,2,0
0,have your lunch and come quickly and open the door,,52,43,10,2,1,0
0,i am back bit long cos of accident on a30 had to divert via wadebridgei had a brilliant weekend thanks speak soon lots of love,,131,107,25,5,6,0
0,k i yan jiu liao sat we can go 4 bugis vill one frm 10 to 3 den hop to parco 4 nb sun can go cine frm 1030 to 2 den hop to orc mrt 4 hip hop at 4,,155,115,41,10,4,0
0,i am seeking a lady in the street and a freak in the sheets is that you,,73,57,17,2,1,0
0,my phone,,8,7,2,0,1,0
0,haha figures well i found the piece and priscillas bowl,,57,48,10,2,2,0
0,actually [explicit] that just do whatever do find an excuse to be in tampa at some point before january though,,112,93,20,4,1,1
0,yay finally lol i missed our cinema trip last week,,56,46,11,5,0,0
0,all day working dayexcept saturday and sunday,,49,43,7,4,1,0
0,heart is empty without love mind is empty without wisdom eyes r empty without dreams amp life is empty without frnds so alwys be in touch good night amp sweet dreams,,176,146,31,11,10,0
0,i think im waiting for the same bus inform me when you get there if you ever get there,,92,74,19,3,4,0
0,you getting back any time soon,,31,26,6,1,1,0
0,hows things just a quick question,,38,32,7,4,1,0
0,i can probably come by everybodys done around ltgt right,,66,55,10,8,1,0
0,i got it before the new year cos yetunde said she wanted to surprise you with it but when i didnt see money i returned it mid january before the ltgt day return period ended,,180,145,35,6,1,0
0,i can ask around but theres not a lot in terms of mids up here,,63,49,15,1,1,0
0,be sure to check your yahoo email we sent photos yesterday,,59,49,11,1,2,0
0,what was she looking for,,25,21,5,1,1,0
0,wherres my boytoy,,24,20,5,5,1,0
0,hello my love how goes that day i wish your well and fine babe and hope that you find some job prospects i miss you boytoy a teasing kiss,,149,119,31,10,4,0
0,tell my bad character which u dnt lik in me ill try to change in ltgt i ll add tat 2 my new year resolution waiting for ur replybe frankgood morning,,165,132,32,14,6,0
0,yeah probably earlier than that,,32,28,5,1,1,0
0,change windows logoff sound,,29,26,4,2,1,0
0,im also came to room,,22,18,5,2,1,0
0,huh but i got lesson at 4 lei n i was thinkin of going to sch earlier n i tot of parkin at kent vale,,105,79,25,3,1,0
0,i will reach office around ltdecimalgt amp my mobile have problem you cannt get my voice so call you asa ill free,,126,103,23,11,10,0
0,cool text me when you head out,,31,25,7,1,1,0
0,happy birthday may u find ur prince charming soon n dun work too hard,,75,62,14,6,2,0
0,oh the grand is having a bit of a party but it doesnt mention any cover charge so its probably first come first served,,121,98,24,3,1,0
0,you said to me before i went back to bed that you cant sleep for anything,,75,60,16,2,1,0
0,i hope you arnt [explicit] off but id would really like to see you tomorrow love me xxxxxxxxxxxxxx,,99,82,18,3,3,1
0,says the ltgt year old with a man and money im down to my last ltgt still waiting for that check,,114,90,22,14,2,0
0,i will come to ur home now,,26,20,7,0,1,0
0,free any day but i finish at 6 on mon n thurs,,48,37,12,3,1,0
0,will you be here for food,,25,20,6,0,1,0
0,life alle moneeppolum oru pole allalo,,38,33,6,1,0,0
0,nite,,7,7,1,3,1,0
0,two fundamentals of cool life walk,,36,31,6,2,2,0
0,camera quite good 101mega pixels 3optical and 5digital dooms have a lovely holiday be safe and i hope you hav a good journey happy new year to you both see you in a couple of weeks,,189,153,36,8,4,0
0,hi peteynoim ok just wanted 2 chat coz avent spoken 2 u 4 a long timehope ur doin alritehave good nit at js love ya amx,,125,100,26,4,3,0
0,i just saw ron burgundy captaining a party boat so yeah,,55,45,11,0,1,0
0,im serious you are in the money base,,38,31,8,2,2,0
0,already one guy loving you,,29,25,5,3,1,0
0,staff of placement training in amrita college,,46,40,7,1,2,0
0,i always chat with you in fact i need money can you raise me,,62,49,14,2,2,0
0,im job profile seems like bpo,,32,27,6,3,1,0
0,well i was about to give up cos they all said no they didnt do one nighters i persevered and found one but it is very cheap so i apologise in advance it is just somewhere to sleep isnt it,,194,155,40,4,5,0
0,so you think i should actually talk to him not call his boss in the morning i went to this place last year and he told me where i could go and get my car fixed cheaper he kept telling me today how much he hoped i would come back in how he always regretted not getting my number etc,,287,228,60,6,4,0
0,are you willing to go for apps class,,37,30,8,1,1,0
0,hanging out with my brother and his family,,42,35,8,0,1,0
0,no it will reach by 9 only she telling she will be there i dont know,,70,55,16,2,3,0
0,hey are you going to quit soon xuhui and i working till end of the month,,77,61,16,4,2,0
0,im sorry bout last nite it wasnt ur fault it was me spouse it was pmt or sumthin u 4give me i think u shldxxxx,,115,91,25,3,4,0
0,try neva mate,,15,13,3,2,1,0
0,yeah thatd pretty much be the best case scenario,,49,41,9,1,1,0
0,i not free today i haf 2 pick my parents up tonite,,53,42,12,3,1,0
0,hey babe far 2 spunout 2 spk at da mo dead 2 da wrld been sleeping on da sofa all day,,92,72,21,7,62,0
0,should i send you naughty pix,,33,27,7,3,1,0
0,tyler getting an 8th has to leave not long after 9 can you get here in like an hour,,87,69,19,4,1,0
0,prepare to be pounded every night,,36,31,6,3,1,0
0,actually my mobile is full of msg and i m doing a work online where i need to send them ltgt sent msg i wil explain u later,,134,105,28,9,2,0
0,good evening how are you,,26,22,5,2,2,0
0,im at home please call,,24,20,5,2,2,0
0,oic cos me n my sis got no lunch today my dad went out so dunno whether 2 eat in sch or wat,,97,75,23,6,2,0
0,mmmmm it was sooooo good to wake to your words this morning my love mmmm [explicit] i love you too my lion devouring kiss from across the sea,,159,129,31,17,6,1
0,we are pleased to inform that your application for airtel broadband is processed successfully your installation will happen within 3 days,,139,119,21,2,4,0
0,what happen dear why you silent i am tensed,,45,37,9,2,3,0
0,ill get there at 3 unless you guys want me to come some time sooner,,69,55,15,2,1,0
0,if you are not coughing then its nothing,,40,33,8,0,1,0
0,come lt 25 n pass to me lar,,30,22,9,0,2,0
0,im e person whos doing e sms survey,,40,33,8,5,1,0
0,lol ok ill try to send be warned sprint is dead slow youll prolly get it tomorrow,,84,68,17,3,4,0
0,thank you meet you monday,,25,21,5,0,2,0
0,so is th gower mate which is where i am how r u man all is good in wales ill b back morrow c u this wk who was the msg 4 random,,140,107,34,8,96,0
0,i got like ltgt i can get some more later though get whatever you feel like,,85,68,18,8,3,0
0,dad wanted to talk about the apartment so i got a late start omw now,,69,55,15,1,2,0
0,i love you both too,,23,18,6,3,1,0
0,lol u still feeling sick,,25,21,5,1,1,0
0,din i tell u jus now 420,,24,18,7,0,1,0
0,am up to my eyes in philosophy,,30,24,7,0,0,0
0,ok lor im in town now lei,,28,22,7,3,2,0
0,i had it alreadysabarish asked me to go,,43,36,8,4,1,0
0,no da vijay going to talk in jaya tv,,39,30,10,2,2,0
0,lol i know hey someone did a great inpersonation of flea on the forums i love it,,83,67,17,3,4,0
0,still chance there if you search hard you will get itlet have a try,,73,59,15,5,2,0
0,do you always celebrate nys with your family,,47,39,9,2,3,0
0,we know taj mahal as symbol of love but the other lesser known facts 1 mumtaz was shahjahans 4th wife out of his 7 wifes 2 shahjahan killed mumtazs husband to marry her 3 mumtaz died in her ltgt th delivery 4 he then married mumtazs sister question arises where the [explicit] is the love the great hari,,328,270,58,26,25,1
0,its okcome to my home it vl nice to meet and v can chat,,59,46,14,4,1,0
0,sent me de webadres for geting salary slip,,42,35,8,0,1,0
0,shes fine sends her greetings,,31,27,5,2,2,0
0,but you dint in touch with me,,30,24,7,1,1,0
0,yup leaving right now be back soon,,36,30,7,2,1,0
0,yeah sure ill leave in a min,,29,23,7,1,2,0
0,and do you have any one that can teach me how to ship cars,,59,46,14,1,1,0
0,the sign of maturity is not when we start saying big things but actually it is when we start understanding small things have a nice evening bslvyl,,154,128,27,8,24,0
0,yeah confirmed for you staying at that weekend,,47,39,8,0,1,0
0,they said dun haf passport or smth like dat or juz send to my email account,,87,68,18,6,4,0
0,multiply the numbers independently and count decimal points then for the division push the decimal places like i showed you,,126,107,20,3,1,0
0,have a lovely night and when you wake up to see this message i hope you smile knowing all is as should be have a great morning,,128,102,27,2,2,0
0,ard 4 lor,,12,10,3,3,1,0
0,you are right meanwhile hows project twins comin up,,53,45,9,2,2,0
0,i sent your maga that money yesterday oh,,41,34,8,1,1,0
0,our ride equally uneventful not too many of those pesky cyclists around at that time of night,,99,81,19,4,1,0
0,if you wereare free i can give otherwise nalla adi entey nattil kittum,,72,60,13,2,2,0
0,ive sent my wife your text after we buy them shell tell you what to do so just relax we should go get them this wkend,,123,98,26,6,4,0
0,i am in escape theatre now going to watch kavalan in a few minutes,,69,55,15,2,9,0
0,how much would it cost to hire a hitman,,39,31,9,0,1,0
0,i anything lor,,17,15,3,3,1,0
0,huh but i cant go 2 ur house empty handed right,,48,38,11,1,1,0
0,good morning princess happy new year,,38,33,6,2,4,0
0,aight well head out in a few,,30,24,7,2,1,0
0,then wat r u doing now busy wif work,,38,30,9,2,2,0
0,i know you mood off today,,25,20,6,0,1,0
0,jay told me already will do,,28,23,6,1,1,0
0,cps is causing the outages to conserve energy,,46,39,8,1,1,0
0,im not sure i was just checking out what was happening around the area,,72,59,14,2,2,0
0,hey morning what you come to ask pa,,41,34,8,6,1,0
0,jordan got voted out last nite,,31,26,6,1,1,0
0,that means you got an a in epi shes fine shes here now,,59,47,13,5,3,0
0,i have no idea where you are,,28,22,7,0,1,0
0,pls come quick cant bare this,,30,25,6,1,1,0
0,call me i m unable to cal lets meet bhaskar and deep,,55,44,12,3,3,0
0,no ill meet you in the library,,32,26,7,2,2,0
0,k my roommate also wants a dubsack and another friend may also want some so plan on bringing extra ill tell you when they know for sure,,138,112,27,3,2,0
0,depends on individual lor e hair dresser say pretty but my parents say look gong u kaypoh i also dunno wat she collecting,,125,103,23,4,3,0
0,ok c then,,13,10,4,2,2,0
0,i enjoy watching and playing football and basketball anything outdoors and you,,81,70,12,3,3,0
0,can you please ask macho what his price range is does he want something new or used plus it he only interfued in the blackberry bold ltgt or any bb,,155,124,30,6,1,0
0,sorry sent blank msg again yup but trying 2 do some serious studying now,,74,61,14,2,2,0
0,hey check it da i have listed da,,34,27,8,2,2,0
0,i meant as an apology from me for texting you to get me drugs at ltgt at night,,84,66,18,5,1,0
0,that means from february to april ill be getting a place to stay down there so i dont have to hustle back and forth during audition season as i have since my sister moved away from harlem,,190,154,37,3,1,0
0,goin to workout lor muz lose e fats,,42,34,8,6,2,0
0,[explicit] poor zac doesnt stand a chance,,43,37,7,4,0,1
0,i want to tel u one thing u should not mistake me k this is the message that you sent,,87,68,20,2,28,0
0,yeah right ill bring my tape measure fri,,43,36,8,3,2,0
0,should i head straight there or what,,36,30,7,0,2,0
0,thank you princess you are so [explicit],,44,38,7,6,2,1
0,oooh i got plenty of those,,27,22,6,1,2,0
0,hui xin is in da lib,,21,16,6,1,1,0
0,its a big difference ltgt versus ltgt every ltgt hrs,,73,59,10,16,1,0
0,its not that you make me cry its just that when all our stuff happens on top of everything else it pushes me over the edge you dont underdtand how often i cry over my sorry sorry life,,191,154,38,8,3,0
0,me 2 babe i feel the same lets just 4get about itboth try cheer upnot fit soo muchxxlove u locaxx,,104,85,20,7,76,0
0,you know what hook up means right,,34,28,7,1,1,0
0,wats da model num of ur phone,,31,25,7,2,1,0
0,hes really into skateboarding now despite the fact that he gets thrown off of it and winds up with bandages and [explicit] all over his arms every five minutes,,160,132,29,3,1,1
0,my house here e sky quite dark liao if raining then got excuse not 2 run already rite hee,,98,80,19,9,3,0
0,sorry left phone upstairs ok might be hectic but would be all my birds with one fell swoop its a date,,107,87,21,6,4,0
0,thought i didnt see you,,27,22,6,3,2,0
0,carlos says we can pick up from him later so yeah were set,,59,47,13,1,1,0
0,hey babe my friend had to cancel still up for a visit,,57,45,13,3,1,0
0,hmm ill have to think about it ok youre forgiven d,,56,46,11,6,2,0
0,we are hoping to get away by 7 from langport you still up for town tonight,,77,62,16,3,3,0
0,want to send me a virtual hug i need one,,44,35,10,4,2,0
0,probably not still going over some stuff here,,46,39,8,1,1,0
0,it has issues right now ill fix for her by tomorrow,,53,43,11,2,2,0
0,why i come in between you people,,32,26,7,0,1,0
0,senthil group company apnt 5pm,,31,27,5,1,2,0
0,oh really did you make it on air whats your talent,,55,45,11,5,3,0
0,studying but ill be free next weekend,,40,34,7,3,2,0
0,r u here yet im wearing blue shirt n black pants,,51,41,11,3,2,0
0,waiti will come out ltgt min,,39,33,6,10,1,0
0,i will reach ur home in ltgt minutes,,43,34,8,5,1,0
0,well then you have a great weekend,,35,29,7,1,1,0
0,what are you doing in langport sorry but ill probably be in bed by 9pm it [explicit] being ill at xmas when do you and go2sri lanka,,138,111,27,8,5,1
0,frnd s not juz a wordnot merely a relationshipits a silent promise which says i will be with you wherevr whenevr forevr gudnyt dear,,160,134,27,26,9,0
0,huh 6 also cannot then only how many mistakes,,48,40,9,3,2,0
0,ha u jus ate honey ar so sweet,,37,30,8,7,3,0
0,im turning off my phone my moms telling everyone i have cancer and my sister wont stop calling it hurts to talk cant put up with it see u when u get home love u,,169,135,35,9,8,0
0,honey sweetheart darling [explicit] buns sugar plum loverboy i miss you boytoy smacks your [explicit] did you go to the gym too,,148,119,30,17,7,2
0,thanks for loving me so you rock,,33,27,7,1,2,0
0,yeah imma come over cause jay wants to do some drugs,,52,42,11,0,1,0
0,ok thanx take care then,,29,25,5,6,2,0
0,yup thk of u oso boring wat,,29,23,7,2,2,0
0,came to look at the flat seems ok in his 50s is away alot wiv work got woman coming at 630 too,,103,80,23,7,2,0
0,moji just informed me that you saved our lives thanks,,55,46,10,2,2,0
0,whos this am in class,,24,20,5,3,1,0
0,hey r still online ive finished the formatting,,54,46,9,6,3,0
0,great so what attracts you to the brothas,,43,36,8,2,2,0
0,lol what happens in vegas stays in vegas,,40,33,8,0,4,0
0,hello hello hi lou sorry it took so long 2 reply i left mobile at friends in lancaster just got it bak neway im sorry i couldnt make ur bday 2 hun,,155,124,32,5,7,0
0,when did i use soc i use it only at home dunno how 2 type it in word ar,,83,64,20,9,4,0
0,dad says hurry the [explicit] up,,32,27,6,2,1,1
0,wake me up at ltgt am morning,,38,30,7,7,1,0
0,i get out of class in bsn in like ltgt minutes you know where advising is,,82,65,16,7,1,0
0,great i shoot big loads so get ready,,38,31,8,2,2,0
0,ill meet you in the lobby,,26,21,6,1,1,0
0,you still coming tonight,,25,22,4,1,1,0
0,what happen dear tell me,,24,20,5,0,1,0
0,sir i am waiting for your call once free please call me,,58,47,12,3,1,0
0,i was about to do it when i texted i finished a long time ago and showered and erything,,90,72,19,3,2,0
0,ok im not sure what time i finish tomorrow but i wanna spend the evening with you cos that would be vewy vewy lubly love me [explicit],,135,109,27,3,2,1
0,hello as per request from ltgt rs5 has been transfered to you,,70,57,12,7,3,0
0,i am in tirupur call you da,,30,23,7,2,1,0
0,sbut he had some luck2 catches put down,,44,37,8,5,1,0
0,how i noe did specify da domain as nusstu still in sch,,69,56,14,10,5,0
0,ohi asked for fun hahatake care,,42,36,7,9,3,0
0,shall i get my pouch,,21,17,5,1,1,0
0,hey loverboy i love you i had to tell i look at your picture and ache to feel you between my legs [explicit] i want you i need you i crave you,,164,127,38,18,7,1
0,how is my boy no sweet words left for me this morning sighs how goes you day my love did you start your studying,,127,101,27,12,4,0
0,kent vale lor wait 4 me there ar,,39,31,9,4,3,0
0,ok very good its all about making that money,,47,39,9,3,3,0
0,reading gud habit nan bari hudgi yorge pataistha ertini kano,,65,56,10,5,2,0
0,aight do you still want to get money,,36,29,8,0,1,0
0,are you in town this is v important,,37,30,8,2,28,0
0,sorry pa i dont knw who ru pa,,31,24,8,2,1,0
0,wat u doing there,,18,15,4,1,1,0
0,if i not meeting all rite then ill go home lor if dun feel like comin its ok,,86,67,20,6,4,0
0,oh i will get paid the most outstanding one is for a commercial i did for hasbroin august they made us jump through so many hoops to get paid still not,,159,129,31,8,11,0
0,i am lateso call you tomorrow morningtake care sweet dreamsu and meummifyingbye,,92,81,12,13,1,0
0,networking technical support associate,,39,36,4,1,1,0
0,im gonna rip out my uterus,,28,23,6,2,1,0
0,cool do you like swimming i have a pool and jacuzzi at my house,,66,53,14,3,3,0
0,yeah why not is the gang all ready,,35,28,8,1,1,0
0,blank is blank but wat is blank lol,,37,30,8,2,4,0
0,im in a movie collect car oredi,,38,32,7,7,2,0
0,we left already we at orchard now,,34,28,7,1,1,0
0,nothing splwat abt u and whr ru,,34,28,7,3,1,0
0,no chikku nt yet ya im free,,30,24,7,3,2,0
0,aldrine rakhesh ex rtm herepls callurgent,,45,40,6,4,4,0
0,the search 4 happiness is 1 of d main sources of unhappiness accept life the way it comes u will find happiness in every moment u live,,137,111,27,3,3,0
0,i guess you could be as good an excuse as any lol,,51,40,12,2,1,0
0,isnt frnd a necesity in life imagine urself witout a frnd hwd u feel at ur colleg watll u do wth ur cell wat abt functions thnk abt events espell cared missed amp irritated u 4wrd it to all those dearloving frnds wthout whom u cant live i jst did it takecare goodmorning,,293,241,53,23,14,0
0,old orchard near univ how about you,,37,31,7,2,3,0
0,4 tacos 1 rajas burrito right,,33,27,7,3,0,0
0,its 6 to get in is that ok,,33,26,8,2,2,0
0,hows the street where the end of library walk is,,49,40,10,1,1,0
0,plz note if anyone calling from a mobile co amp asks u to type ltgt or ltgt do not do so disconnect the callcoz it iz an attempt of terrorist to make use of the sim card no itz confirmd by nokia n motorola n has been verified by cnn ibn,,263,209,54,23,11,0
0,we stopped to get ice cream and will go back after,,50,40,11,0,1,0
0,did you stitch his trouser,,26,22,5,0,1,0
0,hey im bored so im thinking of u so wat r u doing,,58,46,13,9,3,0
0,nah wednesday when should i bring the mini cheetos bag over,,62,52,11,3,4,0
0,nobody names their [explicit] a girls name this story doesnt add up at all,,75,62,14,3,1,1
0,aight let me know when youre gonna be around usf,,50,41,10,2,1,0
0,im not she lip synced with shangela,,38,32,7,3,2,0
0,neva tell me how i noe im not at home in da aft wat,,62,47,15,7,3,0
0,a bit of ur smile is my hppnss a drop of ur tear is my sorrow a part of ur heart is my life a heart like mine wil care for u forevr as my goodfriend,,152,117,36,4,15,0
0,buzz hey my love i think of you and hope your day goes well did you sleep in i miss you babe i long for the moment we are together againloving smile,,158,125,34,8,7,0
0,haha sounds crazy dunno can tahan anot,,45,39,7,7,2,0
0,why are u up so early,,22,17,6,1,1,0
0,ya that one is slow as [explicit],,33,27,7,2,1,1
0,im on gloucesterroad what are uup to later,,47,40,8,5,1,0
0,lol no ouch but wish id stayed out a bit longer,,48,38,11,1,1,0
0,god asked what is forgiveness a little child gave lovely reply,,67,57,11,5,10,0
0,well join the ltgt bus,,30,24,5,6,1,0
0,was just about to ask will keep this one maybe thats why you didnt get all the messages we sent you on glo,,110,88,23,4,3,0
0,ki will send in ltgt min,,34,27,6,8,1,0
0,would me smoking you out help us work through this difficult time,,65,54,12,0,1,0
0,yesmum lookin strong,,23,21,3,3,1,0
0,sir goodmorning once free call me,,35,30,6,2,3,0
0,where are you call me,,22,18,5,1,1,0
0,love it the girls at the office may wonder why you are smiling but sore,,75,61,15,4,2,0
0,hi wlcome back did wonder if you got eaten by a lion or something nothing much,,81,66,16,3,1,0
0,does uncle timi help in clearing cars,,37,31,7,0,1,0
0,i came hostel i m going to sleep plz call me up before class hrishi,,71,57,15,4,4,0
0,ok but bag again,,21,18,4,5,2,0
0,ok lor msg me b4 u call,,25,19,7,2,2,0
0,once a fishrman woke early in d mrng it was very dark he waited a while amp found a sack ful of stones he strtd throwin thm in2 d sea 2 pass time atlast he had jus 1stone sun rose up amp he found out tht those r nt stones those were diamonds moraldont wake up early in d mrng good night,,302,241,62,16,11,0
0,then ur physics get a,,23,19,5,2,1,0
0,dear friends sorry for the late information today is the birthday of our loving arpraveesh for more details log on to face book and see its his number ltgt dont miss a delicious treat,,198,163,36,13,6,0
0,how r going to send it to me,,32,24,9,2,2,0
0,can you do online transaction,,30,26,5,1,1,0
0,dear got train and seat mine lower seat,,39,32,8,0,1,0
0,let me know if you need anything else salad or desert or something how many beers shall i get,,98,80,19,5,3,0
0,[explicit] you are unbelievable,,32,29,4,3,18,1
0,are you sure you dont mean get here,,37,30,8,2,1,0
0,i love you you know can you feel it does it make your belly warm i wish it does my love i shall meet you in your dreams ahmad adoring kiss,,157,124,34,16,7,0
0,love it i want to flood that pretty [explicit] with [explicit],,66,56,11,8,2,2
0,hey are you angry with me reply me dr,,39,31,9,2,2,0
0,short but cute be a good person,,33,27,7,2,4,0
0,also remember the beads dont come off ever,,45,38,8,3,2,0
0,they have a thread on the wishlist section of the forums where ppl post nitro requests start from the last page and collect from the bottom up,,144,118,27,2,2,0
0,for the first time in the history need comfort and luxury are sold at same price in india onionrs ltgt petrolrs ltgt beerrs ltgt shesil ltgt,,180,151,26,36,30,0
0,actually nvm got hella cash we still on for ltgt ish,,61,50,11,8,1,0
0,its ok at least armands still around,,39,33,7,3,1,0
0,no da i am happy that we sit together na,,41,32,10,1,2,0
0,yup song bro no creative neva test quality he said check review online,,74,62,13,4,4,0
0,no dude its not fakemy frnds got money thts y im reffering uif u member wit my mail link u vl be credited ltgt rs and il be getiing ltgt rsi can draw my acc wen it is ltgt rs,,204,162,40,27,1,0
0,dude while were makin those weirdy brownies my sister made awesome cookies i took pics,,88,74,15,2,2,0
0,pls dont restrict her from eating anythin she likes for the next two days,,74,61,14,1,1,0
0,mm you ask him to come its enough,,37,29,9,3,1,0
0,at the funeral home with audrey and dad,,39,32,8,0,2,0
0,aight can you text me the address,,35,29,7,2,1,0
0,excellent wish we were together right now,,43,37,7,2,2,0
0,yep then is fine 730 or 830 for ice age,,42,33,10,3,1,0
0,pls i wont belive godnot only jesus,,37,31,7,2,1,0
0,can dunno wat to get 4 her,,30,24,7,4,2,0
0,not yet chikkuk then wat abt tht guy did he stopped irritating or msging to u,,82,67,16,5,1,0
0,how long does it take to get it,,32,25,8,1,1,0
0,this is my number by vivek,,28,23,6,2,1,0
0,sorry brah just finished the last of my exams what up,,55,45,11,2,0,0
0,i got arrested for possession at i [explicit] you not lttimegt pm,,73,60,12,8,6,1
0,you are right though i cant give you the space you want and need this is really starting to become an issue i was going to suggest setting a definite move outif im still there after greece but maybe you are ready and should do it now,,244,198,47,11,5,0
0,just normal only here,,24,20,5,2,1,0
0,please protect yourself from ethreats sib never asks for sensitive information like passwordsatmsms pin thru email never share your password with anybody,,159,138,22,6,15,0
0,i miss you so much im so desparate i have recorded the message you left for me the other day and listen to it just to hear the sound of your voice i love you,,159,125,35,2,4,0
0,hi im always online on yahoo and would like to chat with you someday,,70,57,14,2,2,0
0,goodmorningmy grandfather expiredso am on leave today,,57,51,7,4,1,0
0,where are you what are you doing are yuou working on getting the pc to your moms did you find a spot that it would work i need you,,139,107,33,5,5,0
0,sure ill see if i can come by in a bit,,40,30,11,2,3,0
0,i agree so i can stop thinkin about ipad can you please ask macho the same question,,86,70,17,3,3,0
0,lets pool our money together and buy a bunch of lotto tickets if we win i get ltgt u get ltgt deal,,116,93,24,16,4,0
0,watching tv lor nice one then i like lor,,42,34,9,2,2,0
0,im thinking that chennai forgot to come for auction,,54,46,9,3,1,0
0,then come n pick me at 530 ar,,33,25,9,2,2,0
0,early bird any purchases yet,,30,26,5,2,2,0
0,went to pay rent so i had to go to the bank to authorise the payment,,70,55,16,2,2,0
0,erm ill pick you up at about 645pm thatll give enough time to get there park and that,,94,76,19,6,3,0
